comppct_l,comppct_r,comppct_h,compname,compkind,majcompflag,otherph,localphase,slope_l,slope_r,slope_h,slopelenusle_l,slopelenusle_r,slopelenusle_h,runoff,tfact,wei,weg,erocl,earthcovkind1,earthcovkind2,hydricon,hydricrating,drainagecl,elev_l,elev_r,elev_h,aspectccwise,aspectrep,aspectcwise,geomdesc,albedodry_l,albedodry_r,albedodry_h,airtempa_l,airtempa_r,airtempa_h,map_l,map_r,map_h,reannualprecip_l,reannualprecip_r,reannualprecip_h,ffd_l,ffd_r,ffd_h,nirrcapcl,nirrcapscl,nirrcapunit,irrcapcl,irrcapscl,irrcapunit,cropprodindex,constreeshrubgrp,wndbrksuitgrp,rsprod_l,rsprod_r,rsprod_h,foragesuitgrpid,wlgrain,wlgrass,wlherbaceous,wlshrub,wlconiferous,wlhardwood,wlwetplant,wlshallowwat,wlrangeland,wlopenland,wlwoodland,wlwetland,soilslippot,frostact,initsub_l,initsub_r,initsub_h,totalsub_l,totalsub_r,totalsub_h,hydgrp,corcon,corsteel,taxclname,taxorder,taxsuborder,taxgrtgroup,taxsubgrp,taxpartsize,taxpartsizemod,taxceactcl,taxreaction,taxtempcl,taxmoistscl,taxtempregime,soiltaxedition,castorieindex,flecolcomnum,flhe,flphe,flsoilleachpot,flsoirunoffpot,fltemik2use,fltriumph2use,indraingrp,innitrateleachi,misoimgmtgrp,vasoimgtgrp,mukey,cokey
,100,,Vint,Series,Yes,"IRR, MAP7-10",,0.0,1.0,2.0,201,235,268,,5,134,2,,,,,No,Well drained,229.0,312.0,396.0,360,0,0,"flood plains, terraces",,0.30000001192092896,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,270,290,7,s,,3,s,,,,,700,1500,2200,,,,,,,,,,,,,,,None,0,0,0,,,,A,Moderate,Moderate,"Sandy, mixed, hyperthermic Typic Torrifluvents",Entisols,Fluvents,Torrifluvents,Typic Torrifluvents,sandy,,,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53412,13639666
,100,,Vint,Series,Yes,"IRR, MAP7-10",,0.0,1.0,1.0,201,235,268,,5,86,3,,,,,No,Well drained,229.0,312.0,396.0,360,0,0,"flood plains, terraces",,0.30000001192092896,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,270,290,7,c,,2,s,,,,,700,1500,2000,,,,,,,,,,,,,,,None,0,0,0,,,,A,Moderate,Moderate,"Sandy, mixed, hyperthermic Typic Torrifluvents",Entisols,Fluvents,Torrifluvents,Typic Torrifluvents,sandy,,,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53413,13639667
,100,,Vint,Series,Yes,"IRR, MAP7-10",,0.0,1.0,1.0,201,235,268,,5,48,6,,,,,No,Well drained,229.0,312.0,396.0,360,0,0,"flood plains, terraces",,0.30000001192092896,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,270,290,7,s,,2,s,,,,,900,1200,2000,,,,,,,,,,,,,,,None,0,0,0,,,,A,Moderate,Moderate,"Sandy, mixed, hyperthermic Typic Torrifluvents",Entisols,Fluvents,Torrifluvents,Typic Torrifluvents,sandy,,,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53414,13639668
,100,,Vint,Series,Yes,"IRR, MAP7-10",,0.0,1.0,1.0,201,235,268,,5,48,6,,,,,No,Well drained,229.0,312.0,396.0,360,0,0,"flood plains, terraces",,0.30000001192092896,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,270,290,7,s,,2,s,,,,,900,1200,2000,,,,,,,,,,,,,,,None,0,0,0,,,,A,Moderate,Moderate,"Sandy, mixed, hyperthermic Typic Torrifluvents",Entisols,Fluvents,Torrifluvents,Typic Torrifluvents,sandy,,,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53415,13639669
,55,,Vint,Series,Yes,"NIRR, MAP7-10",,0.0,1.0,1.0,30,152,305,,5,86,3,,,,,No,Well drained,229.0,312.0,396.0,360,0,0,alluvial fans,,0.30000001192092896,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,270,290,7,s,,2,s,,,,,900,1200,2000,,,,,,,,,,,,,,,None,0,0,0,,,,A,Moderate,Moderate,"Sandy, mixed, hyperthermic Typic Torrifluvents",Entisols,Fluvents,Torrifluvents,Typic Torrifluvents,sandy,,,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53416,13639670
,30,,Carrizo,Series,Yes,MAP4-8,,0.0,1.0,1.0,30,152,305,,5,56,5,,,,,No,Excessively drained,229.0,328.0,427.0,360,0,0,channels,,0.23000000417232513,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,275,300,7,s,,2,s,,,,,700,1500,2200,,,,,,,,,,,,,,,None,0,0,0,,,,A,Low,Moderate,"Sandy-skeletal, mixed, hyperthermic Typic Torriorthents",Entisols,Orthents,Torriorthents,Typic Torriorthents,sandy-skeletal,,,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53416,13639671
,50,,Wintersburg,Series,Yes,IRR,,0.0,1.0,1.0,201,235,268,,5,86,4L,,,,,No,Well drained,229.0,251.0,274.0,360,0,0,"alluvial fans, plains",,0.23000000417232513,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,270,290,7,s,,3,s,,,,,250,400,650,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,Moderate,"Fine-loamy, mixed, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,fine-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53417,13639672
,35,,Wintersburg,Series,Yes,IRR,,0.0,1.0,1.0,201,235,268,,5,86,4,,,,,No,Well drained,229.0,251.0,274.0,360,0,0,"alluvial fans, plains",,0.23000000417232513,,20.5,21.899999618530273,23.299999237060547,152,178,203,,,,250,270,290,7,s,,3,s,,,,,300,450,1000,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,Moderate,"Fine-loamy, mixed, hyperthermic Typic Calciorthids",Aridisols,Orthids,Calciorthids,Typic Calciorthids,fine-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53417,13639673
,100,,Tucson,Series,Yes,"IRR, MAP7-10",,0.0,1.0,1.0,201,235,268,,5,86,4L,,,,,No,Well drained,244.0,335.0,427.0,360,0,0,"alluvial fans, plains",,0.30000001192092896,,20.0,21.700000762939453,23.299999237060547,152,178,203,,,,250,270,290,7,c,,1,,,,,,250,400,650,,,,,,,,,,,,,,,None,0,0,0,,,,C,Moderate,Moderate,"Fine-loamy, mixed, hyperthermic Typic Haplargids",Aridisols,Argids,Haplargids,Typic Haplargids,fine-loamy,,not used,not used,hyperthermic,,hyperthermic,,,,,,,,N/A,N/A,,,,,53418,13639674
,100,,Water,Miscellaneous area,Yes,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,53419,13639675
,100,,Borrow pit,Miscellaneous area,Yes,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,53420,13639676
,100,,Gravel pit,Miscellaneous area,Yes,,,,,,,,,,,,,,,,,No,,,,,360,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,53421,13639677
,100,,Levee,Miscellaneous area,Yes,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,699519,13639678
,100,,Miscellaneous water,Miscellaneous area,Yes,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,699520,13639679
